"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO301_24_6774","23:46:00","23:46:00","214","2","0","0"
"GO301_24_6774","23:55:00","23:56:00","102","3","0","0"
"GO301_24_6774","24:00:00","24:00:00","86","4","1","1"
"GO301_24_6774","24:02:00","24:02:00","89","5","0","0"
"GO301_24_6774","24:05:00","24:05:00","175","6","0","0"
"GO301_24_6774","24:07:00","24:07:00","359","7","0","0"
"GO301_24_6774","24:09:00","24:09:00","23","8","0","0"
"GO301_24_6774","24:11:00","24:11:00","63","9","0","0"
"GO301_24_6774","24:14:00","24:14:00","195","10","0","0"
"GO301_24_6774","24:17:00","24:17:00","149","11","0","0"
"GO301_24_6774","24:19:00","24:19:00","68","12","0","0"
"GO301_24_6774","24:22:00","24:22:00","36","13","0","0"
"GO301_24_6774","24:26:00","24:26:00","84","14","0","0"
"GO301_24_6774_1","23:35:00","23:35:00","349","1","0","0"
"GO301_24_6774_1","23:56:00","23:57:00","102","2","0","0"
"GO301_24_6774_1","24:02:00","24:02:00","86","3","1","1"
"GO301_24_6774_1","24:04:00","24:04:00","89","4","0","0"
"GO301_24_6774_1","24:07:00","24:07:00","175","5","0","0"
"GO301_24_6774_1","24:09:00","24:09:00","359","6","0","0"
"GO301_24_6774_1","24:11:00","24:11:00","23","7","0","0"
"GO301_24_6774_1","24:13:00","24:13:00","63","8","0","0"
"GO301_24_6774_1","24:16:00","24:16:00","195","9","0","0"
"GO301_24_6774_1","24:19:00","24:19:00","149","10","0","0"
"GO301_24_6774_1","24:22:00","24:22:00","68","11","0","0"
"GO301_24_6774_1","24:25:00","24:25:00","36","12","0","0"
"GO301_24_6774_1","24:29:00","24:29:00","84","13","0","0"
"GO301_24_6774_2","23:34:00","23:34:00","349","1","0","0"
"GO301_24_6774_2","23:47:00","23:47:00","214","2","0","0"
"GO301_24_6774_2","23:56:00","23:57:00","102","3","0","0"
"GO301_24_6774_2","24:01:00","24:01:00","86","4","1","1"
"GO301_24_6774_2","24:03:00","24:03:00","89","5","0","0"
"GO301_24_6774_2","24:06:00","24:06:00","175","6","0","0"
"GO301_24_6774_2","24:10:00","24:10:00","23","7","0","0"
"GO301_24_6774_2","24:12:00","24:12:00","63","8","0","0"
"GO301_24_6774_2","24:15:00","24:15:00","195","9","0","0"
"GO301_24_6774_2","24:18:00","24:18:00","149","10","0","0"
"GO301_24_6774_2","24:21:00","24:21:00","68","11","0","0"
"GO301_24_6774_2","24:24:00","24:24:00","36","12","0","0"
"GO301_24_6774_2","24:28:00","24:28:00","84","13","0","0"
"GO301_24_6796","17:15:00","17:15:00","102","1","0","0"
"GO301_24_6796","17:26:00","17:26:00","359","2","0","0"
"GO301_24_6798","18:15:00","18:15:00","102","1","0","0"
"GO301_24_6798","18:26:00","18:26:00","359","2","0","0"
"GO301_24_6801","00:01:00","00:01:00","113","1","0","0"
"GO301_24_6801","00:07:00","00:07:00","99","2","0","0"
"GO301_24_6801","00:11:00","00:11:00","155","3","0","0"
"GO301_24_6801","00:13:00","00:13:00","51","4","0","0"
"GO301_24_6801","00:15:00","00:15:00","31","5","0","0"
"GO301_24_6801","00:18:00","00:18:00","125","6","0","0"
"GO301_24_6801","00:21:00","00:21:00","211","7","0","0"
"GO301_24_6801","00:31:00","00:32:00","102","8","0","0"
"GO301_24_6801","00:39:00","00:39:00","214","9","0","0"
"GO301_24_6801","00:49:00","00:49:00","237","10","0","0"
"GO301_24_6802","00:52:00","00:52:00","237","1","0","0"
"GO301_24_6802","01:03:00","01:03:00","214","2","0","0"
"GO301_24_6802","01:12:00","01:13:00","102","3","0","0"
"GO301_24_6802","01:19:00","01:19:00","119","4","0","0"
"GO301_24_6802","01:21:00","01:21:00","122","5","0","0"
"GO301_24_6802","01:24:00","01:24:00","180","6","0","0"
"GO301_24_6802","01:27:00","01:27:00","211","7","0","0"
"GO301_24_6802","01:30:00","01:30:00","125","8","0","0"
"GO301_24_6802","01:32:00","01:32:00","31","9","0","0"
"GO301_24_6802","01:34:00","01:34:00","51","10","0","0"
"GO301_24_6802","01:36:00","01:36:00","155","11","0","0"
"GO301_24_6802","01:40:00","01:40:00","99","12","0","0"
"GO301_24_6802","01:47:00","01:47:00","113","13","0","0"
"GO301_24_6804","01:54:00","01:54:00","237","1","0","0"
"GO301_24_6804","02:06:00","02:06:00","214","2","0","0"
"GO301_24_6804","02:14:00","02:15:00","102","3","0","0"
"GO301_24_6804","02:21:00","02:21:00","119","4","0","0"
"GO301_24_6804","02:23:00","02:23:00","122","5","0","0"
"GO301_24_6804","02:26:00","02:26:00","180","6","0","0"
"GO301_24_6804","02:29:00","02:29:00","211","7","0","0"
"GO301_24_6804","02:32:00","02:32:00","125","8","0","0"
"GO301_24_6804","02:34:00","02:34:00","31","9","0","0"
"GO301_24_6804","02:36:00","02:36:00","51","10","0","0"
"GO301_24_6804","02:38:00","02:38:00","155","11","0","0"
"GO301_24_6804","02:42:00","02:42:00","99","12","0","0"
"GO301_24_6804","02:49:00","02:49:00","113","13","0","0"
"GO301_24_6805","03:52:00","03:52:00","113","1","0","0"
"GO301_24_6805","03:58:00","03:58:00","99","2","0","0"
"GO301_24_6805","04:02:00","04:02:00","155","3","0","0"
"GO301_24_6805","04:04:00","04:04:00","51","4","0","0"
"GO301_24_6805","04:06:00","04:06:00","31","5","0","0"
"GO301_24_6805","04:09:00","04:09:00","125","6","0","0"
"GO301_24_6805","04:12:00","04:12:00","211","7","0","0"
"GO301_24_6805","04:15:00","04:15:00","180","8","0","0"
"GO301_24_6805","04:18:00","04:18:00","122","9","0","0"
"GO301_24_6805","04:20:00","04:20:00","119","10","0","0"
"GO301_24_6805","04:27:00","04:28:00","102","11","0","0"
"GO301_24_6805","04:35:00","04:35:00","214","12","0","0"
"GO301_24_6805","04:46:00","04:46:00","237","13","0","0"
"GO301_24_6806","03:47:00","03:47:00","237","1","0","0"
"GO301_24_6806","04:07:00","04:08:00","102","2","0","0"
"GO301_24_6806","04:14:00","04:14:00","119","3","0","0"
"GO301_24_6806","04:16:00","04:16:00","122","4","0","0"
"GO301_24_6806","04:19:00","04:19:00","180","5","0","0"
"GO301_24_6806","04:22:00","04:22:00","211","6","0","0"
"GO301_24_6806","04:25:00","04:25:00","125","7","0","0"
"GO301_24_6806","04:27:00","04:27:00","31","8","0","0"
"GO301_24_6806","04:29:00","04:29:00","51","9","0","0"
"GO301_24_6806","04:31:00","04:31:00","155","10","0","0"
"GO301_24_6806","04:35:00","04:35:00","99","11","0","0"
"GO301_24_6806","04:42:00","04:42:00","113","12","0","0"
"GO301_24_6807","04:52:00","04:52:00","113","1","0","0"
"GO301_24_6807","04:58:00","04:58:00","99","2","0","0"
"GO301_24_6807","05:02:00","05:02:00","155","3","0","0"
"GO301_24_6807","05:04:00","05:04:00","51","4","0","0"
"GO301_24_6807","05:06:00","05:06:00","31","5","0","0"
"GO301_24_6807","05:09:00","05:09:00","125","6","0","0"
"GO301_24_6807","05:12:00","05:12:00","211","7","0","0"
"GO301_24_6807","05:15:00","05:15:00","180","8","0","0"
"GO301_24_6807","05:18:00","05:18:00","122","9","0","0"
"GO301_24_6807","05:20:00","05:20:00","119","10","0","0"
"GO301_24_6807","05:27:00","05:28:00","102","11","0","0"
"GO301_24_6807","05:35:00","05:35:00","214","12","0","0"
"GO301_24_6807","05:46:00","05:46:00","237","13","0","0"
"GO301_24_6809","05:43:00","05:43:00","113","1","0","0"
"GO301_24_6809","05:49:00","05:49:00","99","2","0","0"
"GO301_24_6809","05:53:00","05:53:00","155","3","0","0"
"GO301_24_6809","05:55:00","05:55:00","51","4","0","0"
"GO301_24_6809","05:57:00","05:57:00","31","5","0","0"
"GO301_24_6809","06:00:00","06:00:00","125","6","0","0"
"GO301_24_6809","06:03:00","06:03:00","211","7","0","0"
"GO301_24_6809","06:06:00","06:06:00","180","8","0","0"
"GO301_24_6809","06:09:00","06:09:00","122","9","0","0"
"GO301_24_6809","06:11:00","06:11:00","119","10","0","0"
"GO301_24_6809","06:18:00","06:19:00","102","11","0","0"
"GO301_24_6809","06:28:00","06:28:00","214","12","0","0"
"GO301_24_6809","06:38:00","06:38:00","237","13","0","0"
"GO301_24_6810","05:34:00","05:34:00","237","1","0","0"
"GO301_24_6810","05:54:00","05:55:00","102","2","0","0"
"GO301_24_6810","06:01:00","06:01:00","119","3","0","0"
"GO301_24_6810","06:03:00","06:03:00","122","4","0","0"
"GO301_24_6810","06:06:00","06:06:00","180","5","0","0"
"GO301_24_6810","06:09:00","06:09:00","211","6","0","0"
"GO301_24_6810","06:12:00","06:12:00","125","7","0","0"
"GO301_24_6810","06:14:00","06:14:00","31","8","0","0"
"GO301_24_6810","06:16:00","06:16:00","51","9","0","0"
"GO301_24_6810","06:18:00","06:18:00","155","10","0","0"
"GO301_24_6810","06:22:00","06:22:00","99","11","0","0"
"GO301_24_6810","06:29:00","06:29:00","113","12","0","0"
"GO301_24_6811","06:47:00","06:47:00","113","1","0","0"
"GO301_24_6811","06:53:00","06:53:00","99","2","0","0"
"GO301_24_6811","06:57:00","06:57:00","155","3","0","0"
"GO301_24_6811","06:59:00","06:59:00","51","4","0","0"
"GO301_24_6811","07:01:00","07:01:00","31","5","0","0"
"GO301_24_6811","07:04:00","07:04:00","125","6","0","0"
"GO301_24_6811","07:07:00","07:07:00","211","7","0","0"
"GO301_24_6811","07:10:00","07:10:00","180","8","0","0"
"GO301_24_6811","07:13:00","07:13:00","122","9","0","0"
"GO301_24_6811","07:15:00","07:15:00","119","10","0","0"
"GO301_24_6811","07:21:00","07:22:00","102","11","0","0"
"GO301_24_6811","07:42:00","07:42:00","349","12","0","0"
"GO301_24_6812","06:44:00","06:44:00","237","1","0","0"
"GO301_24_6812","07:05:00","07:06:00","102","2","0","0"
"GO301_24_6812","07:12:00","07:12:00","119","3","0","0"
"GO301_24_6812","07:14:00","07:14:00","122","4","0","0"
"GO301_24_6812","07:17:00","07:17:00","180","5","0","0"
"GO301_24_6812","07:20:00","07:20:00","211","6","0","0"
"GO301_24_6812","07:23:00","07:23:00","125","7","0","0"
"GO301_24_6812","07:25:00","07:25:00","31","8","0","0"
"GO301_24_6812","07:27:00","07:27:00","51","9","0","0"
"GO301_24_6812","07:29:00","07:29:00","155","10","0","0"
"GO301_24_6812","07:33:00","07:33:00","99","11","0","0"
"GO301_24_6812","07:40:00","07:40:00","113","12","0","0"
"GO301_24_6812_1","06:51:00","06:51:00","237","1","0","0"
"GO301_24_6812_1","07:12:00","07:13:00","102","2","0","0"
"GO301_24_6812_1","07:19:00","07:19:00","119","3","0","0"
"GO301_24_6812_1","07:21:00","07:21:00","122","4","0","0"
"GO301_24_6812_1","07:24:00","07:24:00","180","5","0","0"
"GO301_24_6812_1","07:27:00","07:27:00","211","6","0","0"
"GO301_24_6812_1","07:30:00","07:30:00","125","7","0","0"
"GO301_24_6812_1","07:32:00","07:32:00","31","8","0","0"
"GO301_24_6812_1","07:34:00","07:34:00","51","9","0","0"
"GO301_24_6812_1","07:36:00","07:36:00","155","10","0","0"
"GO301_24_6812_1","07:40:00","07:40:00","99","11","0","0"
"GO301_24_6812_1","07:47:00","07:47:00","113","12","0","0"
"GO301_24_6813","07:52:00","07:52:00","113","1","0","0"
"GO301_24_6813","07:58:00","07:58:00","99","2","0","0"
"GO301_24_6813","08:02:00","08:02:00","155","3","0","0"
"GO301_24_6813","08:04:00","08:04:00","51","4","0","0"
"GO301_24_6813","08:06:00","08:06:00","31","5","0","0"
"GO301_24_6813","08:09:00","08:09:00","125","6","0","0"
"GO301_24_6813","08:12:00","08:12:00","211","7","0","0"
"GO301_24_6813","08:15:00","08:15:00","180","8","0","0"
"GO301_24_6813","08:18:00","08:18:00","122","9","0","0"
"GO301_24_6813","08:20:00","08:20:00","119","10","0","0"
"GO301_24_6813","08:27:00","08:28:00","102","11","0","0"
"GO301_24_6813","08:46:00","08:46:00","349","12","0","0"
"GO301_24_6814","07:47:00","07:47:00","349","1","0","0"
"GO301_24_6814","08:07:00","08:08:00","102","2","0","0"
"GO301_24_6814","08:14:00","08:14:00","119","3","0","0"
"GO301_24_6814","08:16:00","08:16:00","122","4","0","0"
"GO301_24_6814","08:19:00","08:19:00","180","5","0","0"
"GO301_24_6814","08:22:00","08:22:00","211","6","0","0"
"GO301_24_6814","08:25:00","08:25:00","125","7","0","0"
"GO301_24_6814","08:27:00","08:27:00","31","8","0","0"
"GO301_24_6814","08:29:00","08:29:00","51","9","0","0"
"GO301_24_6814","08:31:00","08:31:00","155","10","0","0"
"GO301_24_6814","08:35:00","08:35:00","99","11","0","0"
"GO301_24_6814","08:42:00","08:42:00","113","12","0","0"
"GO301_24_6814_1","07:55:00","07:55:00","349","1","0","0"
"GO301_24_6814_1","08:15:00","08:16:00","102","2","0","0"
"GO301_24_6814_1","08:22:00","08:22:00","119","3","0","0"
"GO301_24_6814_1","08:24:00","08:24:00","122","4","0","0"
"GO301_24_6814_1","08:27:00","08:27:00","180","5","0","0"
"GO301_24_6814_1","08:30:00","08:30:00","211","6","0","0"
"GO301_24_6814_1","08:33:00","08:33:00","125","7","0","0"
"GO301_24_6814_1","08:35:00","08:35:00","31","8","0","0"
"GO301_24_6814_1","08:37:00","08:37:00","51","9","0","0"
"GO301_24_6814_1","08:39:00","08:39:00","155","10","0","0"
"GO301_24_6814_1","08:43:00","08:43:00","99","11","0","0"
"GO301_24_6814_1","08:50:00","08:50:00","113","12","0","0"
"GO301_24_6815","08:52:00","08:52:00","113","1","0","0"
"GO301_24_6815","08:58:00","08:58:00","99","2","0","0"
"GO301_24_6815","09:02:00","09:02:00","155","3","0","0"
"GO301_24_6815","09:04:00","09:04:00","51","4","0","0"
"GO301_24_6815","09:06:00","09:06:00","31","5","0","0"
"GO301_24_6815","09:09:00","09:09:00","125","6","0","0"
"GO301_24_6815","09:12:00","09:12:00","211","7","0","0"
"GO301_24_6815","09:15:00","09:15:00","180","8","0","0"
"GO301_24_6815","09:18:00","09:18:00","122","9","0","0"
"GO301_24_6815","09:20:00","09:20:00","119","10","0","0"
"GO301_24_6815","09:27:00","09:28:00","102","11","0","0"
"GO301_24_6815","09:46:00","09:46:00","349","12","0","0"
"GO301_24_6815_1","08:57:00","08:57:00","113","1","0","0"
"GO301_24_6815_1","09:03:00","09:03:00","99","2","0","0"
"GO301_24_6815_1","09:07:00","09:07:00","155","3","0","0"
"GO301_24_6815_1","09:09:00","09:09:00","51","4","0","0"
"GO301_24_6815_1","09:11:00","09:11:00","31","5","0","0"
"GO301_24_6815_1","09:14:00","09:14:00","125","6","0","0"
"GO301_24_6815_1","09:17:00","09:17:00","211","7","0","0"
"GO301_24_6815_1","09:20:00","09:20:00","180","8","0","0"
"GO301_24_6815_1","09:23:00","09:23:00","122","9","0","0"
"GO301_24_6815_1","09:25:00","09:25:00","119","10","0","0"
"GO301_24_6815_1","09:32:00","09:33:00","102","11","0","0"
"GO301_24_6815_1","09:52:00","09:52:00","349","12","0","0"
"GO301_24_6816","08:47:00","08:47:00","349","1","0","0"
"GO301_24_6816","09:07:00","09:08:00","102","2","0","0"
"GO301_24_6816","09:14:00","09:14:00","119","3","0","0"
"GO301_24_6816","09:16:00","09:16:00","122","4","0","0"
"GO301_24_6816","09:19:00","09:19:00","180","5","0","0"
"GO301_24_6816","09:22:00","09:22:00","211","6","0","0"
"GO301_24_6816","09:25:00","09:25:00","125","7","0","0"
"GO301_24_6816","09:27:00","09:27:00","31","8","0","0"
"GO301_24_6816","09:29:00","09:29:00","51","9","0","0"
"GO301_24_6816","09:31:00","09:31:00","155","10","0","0"
"GO301_24_6816","09:35:00","09:35:00","99","11","0","0"
"GO301_24_6816","09:42:00","09:42:00","113","12","0","0"
"GO301_24_6816_1","09:13:00","09:14:00","102","1","0","0"
"GO301_24_6816_1","09:20:00","09:20:00","119","2","0","0"
"GO301_24_6816_1","09:22:00","09:22:00","122","3","0","0"
"GO301_24_6816_1","09:25:00","09:25:00","180","4","0","0"
"GO301_24_6816_1","09:28:00","09:28:00","211","5","0","0"
"GO301_24_6816_1","09:31:00","09:31:00","125","6","0","0"
"GO301_24_6816_1","09:33:00","09:33:00","31","7","0","0"
"GO301_24_6816_1","09:35:00","09:35:00","51","8","0","0"
"GO301_24_6816_1","09:37:00","09:37:00","155","9","0","0"
"GO301_24_6816_1","09:41:00","09:41:00","99","10","0","0"
"GO301_24_6816_1","09:48:00","09:48:00","113","11","0","0"
"GO301_24_6817","09:52:00","09:52:00","113","1","0","0"
"GO301_24_6817","09:58:00","09:58:00","99","2","0","0"
"GO301_24_6817","10:02:00","10:02:00","155","3","0","0"
"GO301_24_6817","10:04:00","10:04:00","51","4","0","0"
"GO301_24_6817","10:06:00","10:06:00","31","5","0","0"
"GO301_24_6817","10:09:00","10:09:00","125","6","0","0"
"GO301_24_6817","10:12:00","10:12:00","211","7","0","0"
"GO301_24_6817","10:15:00","10:15:00","180","8","0","0"
"GO301_24_6817","10:18:00","10:18:00","122","9","0","0"
"GO301_24_6817","10:20:00","10:20:00","119","10","0","0"
"GO301_24_6817","10:27:00","10:28:00","102","11","0","0"
"GO301_24_6817","10:46:00","10:46:00","349","12","0","0"
"GO301_24_6818","09:33:00","09:33:00","237","1","0","0"
"GO301_24_6818","09:53:00","09:54:00","102","2","0","0"
"GO301_24_6818","10:19:00","10:19:00","113","3","0","0"
"GO301_24_6820","09:47:00","09:47:00","349","1","0","0"
"GO301_24_6820","10:07:00","10:08:00","102","2","0","0"
"GO301_24_6820","10:14:00","10:14:00","119","3","0","0"
"GO301_24_6820","10:16:00","10:16:00","122","4","0","0"
"GO301_24_6820","10:19:00","10:19:00","180","5","0","0"
"GO301_24_6820","10:22:00","10:22:00","211","6","0","0"
"GO301_24_6820","10:25:00","10:25:00","125","7","0","0"
"GO301_24_6820","10:27:00","10:27:00","31","8","0","0"
"GO301_24_6820","10:29:00","10:29:00","51","9","0","0"
"GO301_24_6820","10:31:00","10:31:00","155","10","0","0"
"GO301_24_6820","10:35:00","10:35:00","99","11","0","0"
"GO301_24_6820","10:42:00","10:42:00","113","12","0","0"
"GO301_24_6820_1","09:58:00","09:58:00","349","1","0","0"
"GO301_24_6820_1","10:18:00","10:19:00","102","2","0","0"
"GO301_24_6820_1","10:25:00","10:25:00","119","3","0","0"
"GO301_24_6820_1","10:27:00","10:27:00","122","4","0","0"
"GO301_24_6820_1","10:30:00","10:30:00","180","5","0","0"
"GO301_24_6820_1","10:33:00","10:33:00","211","6","0","0"
"GO301_24_6820_1","10:36:00","10:36:00","125","7","0","0"
"GO301_24_6820_1","10:38:00","10:38:00","31","8","0","0"
"GO301_24_6820_1","10:40:00","10:40:00","51","9","0","0"
"GO301_24_6820_1","10:42:00","10:42:00","155","10","0","0"
"GO301_24_6820_1","10:46:00","10:46:00","99","11","0","0"
"GO301_24_6820_1","10:53:00","10:53:00","113","12","0","0"
"GO301_24_6822","10:47:00","10:47:00","349","1","0","0"
"GO301_24_6822","11:07:00","11:08:00","102","2","0","0"
"GO301_24_6822","11:14:00","11:14:00","119","3","0","0"
"GO301_24_6822","11:16:00","11:16:00","122","4","0","0"
"GO301_24_6822","11:19:00","11:19:00","180","5","0","0"
"GO301_24_6822","11:22:00","11:22:00","211","6","0","0"
"GO301_24_6822","11:25:00","11:25:00","125","7","0","0"
"GO301_24_6822","11:27:00","11:27:00","31","8","0","0"
"GO301_24_6822","11:29:00","11:29:00","51","9","0","0"
"GO301_24_6822","11:31:00","11:31:00","155","10","0","0"
"GO301_24_6822","11:35:00","11:35:00","99","11","0","0"
"GO301_24_6822","11:42:00","11:42:00","113","12","0","0"
"GO301_24_6822_1","10:53:00","10:53:00","349","1","0","0"
"GO301_24_6822_1","11:13:00","11:14:00","102","2","0","0"
"GO301_24_6822_1","11:20:00","11:20:00","119","3","0","0"
"GO301_24_6822_1","11:22:00","11:22:00","122","4","0","0"
"GO301_24_6822_1","11:25:00","11:25:00","180","5","0","0"
"GO301_24_6822_1","11:28:00","11:28:00","211","6","0","0"
"GO301_24_6822_1","11:31:00","11:31:00","125","7","0","0"
"GO301_24_6822_1","11:33:00","11:33:00","31","8","0","0"
"GO301_24_6822_1","11:35:00","11:35:00","51","9","0","0"
"GO301_24_6822_1","11:37:00","11:37:00","155","10","0","0"
"GO301_24_6822_1","11:41:00","11:41:00","99","11","0","0"
"GO301_24_6822_1","11:48:00","11:48:00","113","12","0","0"
"GO301_24_6823","10:52:00","10:52:00","113","1","0","0"
"GO301_24_6823","10:58:00","10:58:00","99","2","0","0"
"GO301_24_6823","11:02:00","11:02:00","155","3","0","0"
"GO301_24_6823","11:04:00","11:04:00","51","4","0","0"
"GO301_24_6823","11:06:00","11:06:00","31","5","0","0"
"GO301_24_6823","11:09:00","11:09:00","125","6","0","0"
"GO301_24_6823","11:12:00","11:12:00","211","7","0","0"
"GO301_24_6823","11:15:00","11:15:00","180","8","0","0"
"GO301_24_6823","11:18:00","11:18:00","122","9","0","0"
"GO301_24_6823","11:20:00","11:20:00","119","10","0","0"
"GO301_24_6823","11:27:00","11:28:00","102","11","0","0"
"GO301_24_6823","11:46:00","11:46:00","349","12","0","0"
"GO301_24_6823_1","10:57:00","10:57:00","113","1","0","0"
"GO301_24_6823_1","11:03:00","11:03:00","99","2","0","0"
"GO301_24_6823_1","11:07:00","11:07:00","155","3","0","0"
"GO301_24_6823_1","11:09:00","11:09:00","51","4","0","0"
"GO301_24_6823_1","11:11:00","11:11:00","31","5","0","0"
"GO301_24_6823_1","11:14:00","11:14:00","125","6","0","0"
"GO301_24_6823_1","11:17:00","11:17:00","211","7","0","0"
"GO301_24_6823_1","11:20:00","11:20:00","180","8","0","0"
"GO301_24_6823_1","11:23:00","11:23:00","122","9","0","0"
"GO301_24_6823_1","11:25:00","11:25:00","119","10","0","0"
"GO301_24_6823_1","11:32:00","11:33:00","102","11","0","0"
"GO301_24_6823_1","11:52:00","11:52:00","349","12","0","0"
"GO301_24_6824","11:47:00","11:47:00","349","1","0","0"
"GO301_24_6824","12:07:00","12:08:00","102","2","0","0"
"GO301_24_6824","12:14:00","12:14:00","119","3","0","0"
"GO301_24_6824","12:16:00","12:16:00","122","4","0","0"
"GO301_24_6824","12:19:00","12:19:00","180","5","0","0"
"GO301_24_6824","12:22:00","12:22:00","211","6","0","0"
"GO301_24_6824","12:25:00","12:25:00","125","7","0","0"
"GO301_24_6824","12:27:00","12:27:00","31","8","0","0"
"GO301_24_6824","12:29:00","12:29:00","51","9","0","0"
"GO301_24_6824","12:31:00","12:31:00","155","10","0","0"
"GO301_24_6824","12:35:00","12:35:00","99","11","0","0"
"GO301_24_6824","12:42:00","12:42:00","113","12","0","0"
"GO301_24_6824_1","11:51:00","11:51:00","349","1","0","0"
"GO301_24_6824_1","12:11:00","12:12:00","102","2","0","0"
"GO301_24_6824_1","12:18:00","12:18:00","119","3","0","0"
"GO301_24_6824_1","12:20:00","12:20:00","122","4","0","0"
"GO301_24_6824_1","12:23:00","12:23:00","180","5","0","0"
"GO301_24_6824_1","12:26:00","12:26:00","211","6","0","0"
"GO301_24_6824_1","12:29:00","12:29:00","125","7","0","0"
"GO301_24_6824_1","12:31:00","12:31:00","31","8","0","0"
"GO301_24_6824_1","12:33:00","12:33:00","51","9","0","0"
"GO301_24_6824_1","12:35:00","12:35:00","155","10","0","0"
"GO301_24_6824_1","12:39:00","12:39:00","99","11","0","0"
"GO301_24_6824_1","12:46:00","12:46:00","113","12","0","0"
"GO301_24_6825","11:52:00","11:52:00","113","1","0","0"
"GO301_24_6825","11:58:00","11:58:00","99","2","0","0"
"GO301_24_6825","12:02:00","12:02:00","155","3","0","0"
"GO301_24_6825","12:04:00","12:04:00","51","4","0","0"
"GO301_24_6825","12:06:00","12:06:00","31","5","0","0"
"GO301_24_6825","12:09:00","12:09:00","125","6","0","0"
"GO301_24_6825","12:12:00","12:12:00","211","7","0","0"
"GO301_24_6825","12:15:00","12:15:00","180","8","0","0"
"GO301_24_6825","12:18:00","12:18:00","122","9","0","0"
"GO301_24_6825","12:20:00","12:20:00","119","10","0","0"
"GO301_24_6825","12:27:00","12:28:00","102","11","0","0"
"GO301_24_6825","12:46:00","12:46:00","349","12","0","0"
"GO301_24_6852","12:47:00","12:47:00","349","1","0","0"
"GO301_24_6852","13:07:00","13:08:00","102","2","0","0"
"GO301_24_6852","13:14:00","13:14:00","119","3","0","0"
"GO301_24_6852","13:16:00","13:16:00","122","4","0","0"
"GO301_24_6852","13:19:00","13:19:00","180","5","0","0"
"GO301_24_6852","13:22:00","13:22:00","211","6","0","0"
"GO301_24_6852","13:25:00","13:25:00","125","7","0","0"
"GO301_24_6852","13:27:00","13:27:00","31","8","0","0"
"GO301_24_6852","13:29:00","13:29:00","51","9","0","0"
"GO301_24_6852","13:31:00","13:31:00","155","10","0","0"
"GO301_24_6852","13:35:00","13:35:00","99","11","0","0"
"GO301_24_6852","13:42:00","13:42:00","113","12","0","0"
"GO301_24_6852_1","12:53:00","12:53:00","349","1","0","0"
"GO301_24_6852_1","13:13:00","13:14:00","102","2","0","0"
"GO301_24_6852_1","13:20:00","13:20:00","119","3","0","0"
"GO301_24_6852_1","13:22:00","13:22:00","122","4","0","0"
"GO301_24_6852_1","13:25:00","13:25:00","180","5","0","0"
"GO301_24_6852_1","13:28:00","13:28:00","211","6","0","0"
"GO301_24_6852_1","13:31:00","13:31:00","125","7","0","0"
"GO301_24_6852_1","13:33:00","13:33:00","31","8","0","0"
"GO301_24_6852_1","13:35:00","13:35:00","51","9","0","0"
"GO301_24_6852_1","13:37:00","13:37:00","155","10","0","0"
"GO301_24_6852_1","13:41:00","13:41:00","99","11","0","0"
"GO301_24_6852_1","13:48:00","13:48:00","113","12","0","0"
"GO301_24_6853","12:52:00","12:52:00","113","1","0","0"
"GO301_24_6853","12:58:00","12:58:00","99","2","0","0"
"GO301_24_6853","13:02:00","13:02:00","155","3","0","0"
"GO301_24_6853","13:04:00","13:04:00","51","4","0","0"
"GO301_24_6853","13:06:00","13:06:00","31","5","0","0"
"GO301_24_6853","13:09:00","13:09:00","125","6","0","0"
"GO301_24_6853","13:12:00","13:12:00","211","7","0","0"
"GO301_24_6853","13:15:00","13:15:00","180","8","0","0"
"GO301_24_6853","13:18:00","13:18:00","122","9","0","0"
"GO301_24_6853","13:20:00","13:20:00","119","10","0","0"
"GO301_24_6853","13:27:00","13:28:00","102","11","0","0"
"GO301_24_6853","13:46:00","13:46:00","349","12","0","0"
"GO301_24_6854","13:47:00","13:47:00","349","1","0","0"
"GO301_24_6854","14:07:00","14:08:00","102","2","0","0"
"GO301_24_6854","14:14:00","14:14:00","119","3","0","0"
"GO301_24_6854","14:16:00","14:16:00","122","4","0","0"
"GO301_24_6854","14:19:00","14:19:00","180","5","0","0"
"GO301_24_6854","14:22:00","14:22:00","211","6","0","0"
"GO301_24_6854","14:25:00","14:25:00","125","7","0","0"
"GO301_24_6854","14:27:00","14:27:00","31","8","0","0"
"GO301_24_6854","14:29:00","14:29:00","51","9","0","0"
"GO301_24_6854","14:31:00","14:31:00","155","10","0","0"
"GO301_24_6854","14:35:00","14:35:00","99","11","0","0"
"GO301_24_6854","14:42:00","14:42:00","113","12","0","0"
"GO301_24_6854_1","13:53:00","13:53:00","349","1","0","0"
"GO301_24_6854_1","14:13:00","14:14:00","102","2","0","0"
"GO301_24_6854_1","14:20:00","14:20:00","119","3","0","0"
"GO301_24_6854_1","14:22:00","14:22:00","122","4","0","0"
"GO301_24_6854_1","14:25:00","14:25:00","180","5","0","0"
"GO301_24_6854_1","14:28:00","14:28:00","211","6","0","0"
"GO301_24_6854_1","14:31:00","14:31:00","125","7","0","0"
"GO301_24_6854_1","14:33:00","14:33:00","31","8","0","0"
"GO301_24_6854_1","14:35:00","14:35:00","51","9","0","0"
